subj,bands,freq,side,rois
7,2,3.03315017762062,1,8
7,3,3.0237157840738176,1,8
7,4,3.1622776601683795,1,8
7,5,2.860387767736777,1,8
7,6,2.6311740579210876,1,8
7,7,2.449489742783178,1,8
7,8,0.8401680504168059,1,8
7,9,0.7947194142390263,1,8
7,10,0.7559289460184544,1,8
7,11,0.7223151185146152,1,8
7,12,0.6928203230275509,1,8
7,13,0.6666666666666666,1,8
7,14,0.6432675209026769,1,8
8,1,2.0,0,8
8,2,3.5777087639996634,0,8
8,3,4.27617987059879,0,8
8,4,5.333333333333333,0,8
8,5,4.067610422035836,0,8
8,6,4.437601569801833,0,8
8,7,4.131182235954578,0,8
8,8,3.8805700005813275,0,8
8,9,3.6706517419289884,0,8
8,10,3.491486243775878,0,8
8,11,3.3362306249131963,0,8
8,12,3.2,0,8
8,13,3.079201435678004,0,8
8,14,2.9711254108328298,0,8
8,1,2.0,1,8
8,2,1.5491933384829668,1,8
8,3,1.3093073414159542,1,8
8,4,1.1547005383792515,1,8
8,5,1.044465935734187,1,8
8,6,2.2188007849009166,1,8
8,7,4.131182235954578,1,8
8,8,0.8401680504168059,1,8
8,9,0.7947194142390263,1,8
8,10,2.4688535993934706,1,8
8,11,2.8130132381950976,1,8
8,12,3.2,1,8
8,13,0.6666666666666666,1,8
8,14,2.9711254108328298,1,8
9,1,2.309401076758503,0,8
9,2,1.5491933384829668,0,8
9,3,1.3093073414159542,0,8
9,4,1.1547005383792515,0,8
9,5,1.044465935734187,0,8
9,6,0.9607689228305228,0,8
9,7,0.8944271909999159,0,8
9,8,0.8401680504168059,0,8
9,9,0.7947194142390263,0,8
9,10,1.745743121887939,0,8
9,11,0.7223151185146152,0,8
9,12,0.6928203230275509,0,8
9,13,0.6666666666666666,0,8
9,14,0.6432675209026769,0,8
9,1,4.618802153517006,1,8
9,2,3.5777087639996634,1,8
9,3,3.585685828003181,1,8
9,4,3.1622776601683795,1,8
9,5,2.860387767736777,1,8
9,6,3.1378581622109447,1,8
9,7,2.9211869733608857,1,8
9,8,2.7439773622801416,1,8
9,9,0.7947194142390263,1,8
9,10,2.943920288775949,1,8
9,11,1.978141420187361,1,8
9,12,2.6981475126464085,1,8
9,13,1.8257418583505538,1,8
9,14,2.9711254108328298,1,8
10,1,4.618802153517006,0,8
10,2,4.242640687119285,0,8
10,3,3.0237157840738176,0,8
10,4,2.6666666666666665,0,8
10,5,2.412090756622109,0,8
10,6,2.6311740579210876,0,8
10,7,2.065591117977289,0,8
10,8,1.9402850002906638,0,8
10,9,1.8353258709644942,0,8
10,10,1.745743121887939,0,8
10,11,1.6681153124565982,0,8
10,12,1.6,0,8
10,13,1.8257418583505538,0,8
10,14,1.4855627054164149,0,8
10,1,3.265986323710904,1,8
10,2,1.5491933384829668,1,8
10,3,1.3093073414159542,1,8
10,4,1.1547005383792515,1,8
10,5,1.044465935734187,1,8
10,6,1.5689290811054724,1,8
10,7,1.4605934866804429,1,8
10,8,1.3719886811400708,1,8
10,9,1.0760551736979407,1,8
10,10,0.8728715609439694,1,8
10,11,0.9780192938436515,1,8
10,12,1.3564659966250536,1,8
10,13,0.769800358919501,1,8
10,14,0.6432675209026769,1,8
11,1,2.70801280154532,0,8
11,2,1.5491933384829668,0,8
11,3,1.3093073414159542,0,8
11,4,1.1547005383792515,0,8
11,5,1.4142135623730951,0,8
11,6,1.5689290811054724,0,8
11,7,2.065591117977289,0,8
11,8,1.3719886811400708,0,8
11,9,0.9176629354822471,0,8
11,10,1.023532631438318,0,8
11,11,0.8340576562282991,0,8
11,12,3.2,0,8
11,13,0.769800358919501,0,8
11,14,0.7427813527082074,0,8
11,1,2.0,1,8
11,2,1.5491933384829668,1,8
11,3,1.3093073414159542,1,8
11,4,1.5634719199411433,1,8
11,5,1.044465935734187,1,8
11,6,1.1094003924504583,1,8
11,7,0.8944271909999159,1,8
11,8,0.8401680504168059,1,8
11,9,3.6706517419289884,1,8
11,10,0.7559289460184544,1,8
11,11,0.7223151185146152,1,8
11,12,0.6928203230275509,1,8
11,13,0.6666666666666666,1,8
11,14,0.6432675209026769,1,8
12,1,2.0,0,8
12,2,1.5491933384829668,0,8
12,3,1.3093073414159542,0,8
12,4,1.1547005383792515,0,8
12,5,1.044465935734187,0,8
12,6,0.9607689228305228,0,8
12,7,0.8944271909999159,0,8
12,8,0.8401680504168059,0,8
12,9,0.7947194142390263,0,8
12,10,0.7559289460184544,0,8
12,11,0.7223151185146152,0,8
12,12,0.6928203230275509,0,8
12,13,0.6666666666666666,0,8
12,14,0.6432675209026769,0,8
12,1,2.0,1,8
12,2,1.5491933384829668,1,8
12,3,1.3093073414159542,1,8
12,4,1.1547005383792515,1,8
12,5,1.044465935734187,1,8
12,6,0.9607689228305228,1,8
12,7,0.8944271909999159,1,8
12,8,3.8805700005813275,1,8
12,9,0.7947194142390263,1,8
12,10,0.7559289460184544,1,8
12,11,0.7223151185146152,1,8
12,12,3.2,1,8
12,13,0.6666666666666666,1,8
12,14,0.6432675209026769,1,8
1,1,2.0,0,9
1,2,1.5491933384829668,0,9
1,3,3.0237157840738176,0,9
1,4,2.6666666666666665,0,9
1,5,2.412090756622109,0,9
1,6,2.6311740579210876,0,9
1,7,0.8944271909999159,0,9
1,8,2.3008949665421112,0,9
1,9,2.176428750330035,0,9
1,10,1.745743121887939,0,9
1,11,1.6681153124565982,0,9
1,12,1.8973665961010275,0,9
1,13,1.8257418583505538,0,9
1,14,1.7616606585441104,0,9
1,1,3.9157800414902435,1,9
1,2,3.03315017762062,1,9
1,3,2.5634797778466227,1,9
1,4,2.260776661041756,1,9
1,5,2.412090756622109,1,9
1,6,1.8810798862519205,1,9
1,7,1.7511900715418263,1,9
1,8,1.6449566416599486,1,9
1,9,1.5559732104309982,1,9
1,10,0.7559289460184544,1,9
1,11,1.4142135623730951,1,9
1,12,1.3564659966250536,1,9
1,13,1.539600717839002,1,9
1,14,1.4855627054164149,1,9
2,1,2.309401076758503,0,9
2,2,1.5491933384829668,0,9
2,3,1.3093073414159542,0,9
2,4,1.1547005383792515,0,9
2,5,1.044465935734187,0,9
2,6,0.9607689228305228,0,9
2,7,0.8944271909999159,0,9
2,8,0.8401680504168059,0,9
2,9,0.7947194142390263,0,9
2,10,0.7559289460184544,0,9
2,11,0.7223151185146152,0,9
2,12,0.6928203230275509,0,9
2,13,0.6666666666666666,0,9
2,14,0.6432675209026769,0,9
2,1,2.0,1,9
2,2,1.5491933384829668,1,9
2,3,1.3093073414159542,1,9
2,4,1.1547005383792515,1,9
2,5,1.044465935734187,1,9
2,6,0.9607689228305228,1,9
2,7,0.8944271909999159,1,9
2,8,0.8401680504168059,1,9
2,9,0.7947194142390263,1,9
2,10,0.7559289460184544,1,9
2,11,0.7223151185146152,1,9
2,12,0.6928203230275509,1,9
2,13,0.6666666666666666,1,9
2,14,0.6432675209026769,1,9
3,1,2.309401076758503,0,9
3,2,1.7888543819998317,0,9
3,3,1.5118578920369088,0,9
3,4,1.5634719199411433,0,9
3,5,1.044465935734187,0,9
3,6,0.9607689228305228,0,9
3,7,0.8944271909999159,0,9
3,8,1.137592917989042,0,9
3,9,1.5559732104309982,0,9
3,10,2.0701966780270626,0,9
3,11,0.9780192938436515,0,9
3,12,1.3564659966250536,0,9
3,13,0.90267093384844,0,9
3,14,0.7427813527082074,0,9
3,1,2.309401076758503,1,9
3,2,1.5491933384829668,1,9
3,3,1.7728105208558367,1,9
3,4,1.1547005383792515,1,9
3,5,1.044465935734187,1,9
3,6,0.9607689228305228,1,9
3,7,1.0327955589886444,1,9
3,8,0.9701425001453319,1,9
3,9,0.9176629354822471,1,9
3,10,0.8728715609439694,1,9
3,11,0.8340576562282991,1,9
3,12,0.8,1,9
3,13,0.769800358919501,1,9
3,14,0.8709883407113854,1,9
4,1,4.618802153517006,0,9
4,2,3.5777087639996634,0,9
4,3,2.5634797778466227,0,9
4,4,2.6666666666666665,0,9
4,5,2.412090756622109,0,9
4,6,2.2188007849009166,0,9
4,7,1.4605934866804429,0,9
4,8,1.137592917989042,0,9
4,9,1.0760551736979407,0,9
4,10,0.8728715609439694,0,9
4,11,0.9780192938436515,0,9
4,12,0.938083151964686,0,9
4,13,0.90267093384844,0,9
4,14,0.7427813527082074,0,9
4,1,4.618802153517006,1,9
4,2,1.7888543819998317,1,9
4,3,1.5118578920369088,1,9
4,4,1.5634719199411433,1,9
4,5,1.4142135623730951,1,9
4,6,1.3008872711759818,1,9
4,7,1.0327955589886444,1,9
4,8,0.8401680504168059,1,9
4,9,0.7947194142390263,1,9
4,10,0.7559289460184544,1,9
4,11,0.7223151185146152,1,9
4,12,0.6928203230275509,1,9
4,13,0.769800358919501,1,9
4,14,0.7427813527082074,1,9
5,1,2.70801280154532,0,9
5,2,3.5777087639996634,0,9
5,3,3.0237157840738176,0,9
5,4,3.1622776601683795,0,9
5,5,3.411211461689767,0,9
5,6,3.1378581622109447,0,9
5,7,2.9211869733608857,0,9
5,8,2.3008949665421112,0,9
5,9,2.5955427380922007,0,9
5,10,2.4688535993934706,0,9
5,11,2.359071298478354,0,9
5,12,2.262741699796952,0,9
5,13,2.1773242158072694,0,9
5,14,2.1009029257555607,0,9
5,1,2.0,1,9
5,2,2.5298221281347035,1,9
5,3,2.138089935299395,1,9
5,4,1.1547005383792515,1,9
5,5,1.044465935734187,1,9
5,6,0.9607689228305228,1,9
5,7,0.8944271909999159,1,9
5,8,0.8401680504168059,1,9
5,9,0.7947194142390263,1,9
5,10,0.7559289460184544,1,9
5,11,1.978141420187361,1,9
5,12,1.8973665961010275,1,9
5,13,0.6666666666666666,1,9
5,14,0.6432675209026769,1,9
6,1,2.70801280154532,0,9
6,2,1.5491933384829668,0,9
6,3,1.3093073414159542,0,9
6,4,1.1547005383792515,0,9
6,5,1.044465935734187,0,9
6,6,0.9607689228305228,0,9
6,7,1.4605934866804429,0,9
6,8,1.6449566416599486,0,9
6,9,0.7947194142390263,0,9
6,10,0.7559289460184544,0,9
6,11,0.7223151185146152,0,9
6,12,0.6928203230275509,0,9
6,13,0.6666666666666666,0,9
6,14,0.6432675209026769,0,9
6,1,2.309401076758503,1,9
6,2,1.5491933384829668,1,9
6,3,1.3093073414159542,1,9
6,4,1.1547005383792515,1,9
6,5,1.044465935734187,1,9
6,6,0.9607689228305228,1,9
6,7,0.8944271909999159,1,9
6,8,0.8401680504168059,1,9
6,9,0.7947194142390263,1,9
6,10,0.7559289460184544,1,9
6,11,0.7223151185146152,1,9
6,12,0.6928203230275509,1,9
6,13,0.6666666666666666,1,9
6,14,0.6432675209026769,1,9
7,1,4.618802153517006,0,9
7,2,3.03315017762062,0,9
7,3,1.3093073414159542,0,9
7,4,1.1547005383792515,0,9
7,5,1.044465935734187,0,9
7,6,2.2188007849009166,0,9
7,7,2.449489742783178,0,9
7,8,2.3008949665421112,0,9
7,9,2.176428750330035,0,9
7,10,2.0701966780270626,0,9
7,11,1.978141420187361,0,9
7,12,1.8973665961010275,0,9
7,13,1.539600717839002,0,9
7,14,1.7616606585441104,0,9
7,1,2.0,1,9
7,2,3.03315017762062,1,9
7,3,3.0237157840738176,1,9
7,4,1.1547005383792515,1,9
7,5,1.044465935734187,1,9
7,6,2.2188007849009166,1,9
7,7,0.8944271909999159,1,9
7,8,0.8401680504168059,1,9
7,9,1.5559732104309982,1,9
7,10,1.4800257398019099,1,9
7,11,0.7223151185146152,1,9
7,12,0.6928203230275509,1,9
7,13,0.6666666666666666,1,9
7,14,0.6432675209026769,1,9
8,1,2.0,0,9
8,2,1.5491933384829668,0,9
8,3,3.0237157840738176,0,9
8,4,2.6666666666666665,0,9
8,5,2.860387767736777,0,9
8,6,2.6311740579210876,0,9
8,7,2.449489742783178,0,9
8,8,2.3008949665421112,0,9
8,9,2.5955427380922007,0,9
8,10,2.0701966780270626,0,9
8,11,2.359071298478354,0,9
8,12,3.2,0,9
8,13,1.539600717839002,0,9
8,14,1.7616606585441104,0,9
8,1,4.618802153517006,1,9
8,2,3.5777087639996634,1,9
8,3,1.3093073414159542,1,9
8,4,1.1547005383792515,1,9
8,5,2.412090756622109,1,9
8,6,2.2188007849009166,1,9
8,7,2.065591117977289,1,9
8,8,1.9402850002906638,1,9
8,9,1.8353258709644942,1,9
8,10,1.745743121887939,1,9
8,11,0.7223151185146152,1,9
8,12,1.6,1,9
8,13,1.539600717839002,1,9
8,14,1.4855627054164149,1,9
9,1,3.9157800414902435,0,9
9,2,3.5777087639996634,0,9
9,3,1.3093073414159542,0,9
9,4,1.1547005383792515,0,9
9,5,1.044465935734187,0,9
9,6,0.9607689228305228,0,9
9,7,0.8944271909999159,0,9
9,8,0.8401680504168059,0,9
9,9,0.7947194142390263,0,9
9,10,0.7559289460184544,0,9
9,11,0.7223151185146152,0,9
9,12,0.6928203230275509,0,9
9,13,0.6666666666666666,0,9
9,14,0.6432675209026769,0,9
9,1,4.618802153517006,1,9
9,2,2.5298221281347035,1,9
9,3,3.0237157840738176,1,9
9,4,1.8856180831641267,1,9
9,5,1.044465935734187,1,9
9,6,0.9607689228305228,1,9
9,7,0.8944271909999159,1,9
9,8,0.8401680504168059,1,9
9,9,3.094987458524033,1,9
9,10,0.7559289460184544,1,9
9,11,0.7223151185146152,1,9
9,12,0.6928203230275509,1,9
9,13,1.8257418583505538,1,9
9,14,1.7616606585441104,1,9
10,1,3.265986323710904,0,9
10,2,3.03315017762062,0,9
10,3,2.138089935299395,0,9
10,4,1.8856180831641267,0,9
10,5,1.044465935734187,0,9
10,6,1.5689290811054724,0,9
10,7,1.4605934866804429,0,9
10,8,1.6449566416599486,0,9
10,9,1.5559732104309982,0,9
10,10,1.745743121887939,0,9
10,11,1.4142135623730951,0,9
10,12,1.6,0,9
10,13,1.3052600138300812,0,9
10,14,1.0504514628777804,0,9
10,1,3.265986323710904,1,9
10,2,2.0976176963403033,1,9
10,3,1.5118578920369088,1,9
10,4,1.1547005383792515,1,9
10,5,1.044465935734187,1,9
10,6,0.9607689228305228,1,9
10,7,0.8944271909999159,1,9
10,8,0.8401680504168059,1,9
10,9,0.7947194142390263,1,9
10,10,0.7559289460184544,1,9
10,11,0.7223151185146152,1,9
10,12,0.6928203230275509,1,9
10,13,0.6666666666666666,1,9
10,14,0.6432675209026769,1,9
11,1,2.70801280154532,0,9
11,2,1.5491933384829668,0,9
11,3,1.3093073414159542,0,9
11,4,1.1547005383792515,0,9
11,5,1.044465935734187,0,9
11,6,0.9607689228305228,0,9
11,7,0.8944271909999159,0,9
11,8,0.8401680504168059,0,9
11,9,0.7947194142390263,0,9
11,10,0.7559289460184544,0,9
11,11,0.7223151185146152,0,9
11,12,0.6928203230275509,0,9
11,13,0.6666666666666666,0,9
11,14,0.6432675209026769,0,9
11,1,2.0,1,9
11,2,1.5491933384829668,1,9
11,3,1.3093073414159542,1,9
11,4,1.1547005383792515,1,9
11,5,1.044465935734187,1,9
11,6,0.9607689228305228,1,9
11,7,0.8944271909999159,1,9
11,8,0.8401680504168059,1,9
11,9,1.2977713690461004,1,9
11,10,0.7559289460184544,1,9
11,11,0.7223151185146152,1,9
11,12,0.6928203230275509,1,9
11,13,0.6666666666666666,1,9
11,14,0.6432675209026769,1,9
12,1,2.0,0,9
12,2,1.5491933384829668,0,9
12,3,1.3093073414159542,0,9
12,4,1.1547005383792515,0,9
12,5,1.044465935734187,0,9
12,6,0.9607689228305228,0,9
12,7,0.8944271909999159,0,9
12,8,0.8401680504168059,0,9
12,9,0.7947194142390263,0,9
12,10,0.7559289460184544,0,9
12,11,0.7223151185146152,0,9
12,12,0.6928203230275509,0,9
12,13,0.6666666666666666,0,9
12,14,0.6432675209026769,0,9
12,1,2.309401076758503,1,9
12,2,1.7888543819998317,1,9
12,3,1.3093073414159542,1,9
12,4,1.1547005383792515,1,9
12,5,1.044465935734187,1,9
12,6,0.9607689228305228,1,9
12,7,0.8944271909999159,1,9
12,8,0.8401680504168059,1,9
12,9,0.7947194142390263,1,9
12,10,0.7559289460184544,1,9
12,11,0.7223151185146152,1,9
12,12,0.6928203230275509,1,9
12,13,0.6666666666666666,1,9
12,14,0.6432675209026769,1,9
1,1,2.0,0,10
1,2,1.5491933384829668,0,10
1,3,1.3093073414159542,0,10
1,4,1.1547005383792515,0,10
1,5,1.044465935734187,0,10
1,6,0.9607689228305228,0,10
1,7,0.8944271909999159,0,10
1,8,1.9402850002906638,0,10
1,9,1.5559732104309982,0,10
1,10,0.7559289460184544,0,10
1,11,0.7223151185146152,0,10
1,12,0.6928203230275509,0,10
1,13,0.6666666666666666,0,10
1,14,0.6432675209026769,0,10
1,1,2.0,1,10
1,2,1.5491933384829668,1,10
1,3,1.3093073414159542,1,10
1,4,1.1547005383792515,1,10
1,5,1.044465935734187,1,10
1,6,0.9607689228305228,1,10
1,7,0.8944271909999159,1,10
1,8,0.8401680504168059,1,10
1,9,0.7947194142390263,1,10
1,10,0.7559289460184544,1,10
1,11,0.7223151185146152,1,10
1,12,0.6928203230275509,1,10
1,13,0.6666666666666666,1,10
1,14,0.6432675209026769,1,10
2,1,9.237604307034012,0,10
2,2,7.155417527999327,0,10
2,3,6.047431568147635,0,10
2,4,1.1547005383792515,0,10
2,5,1.044465935734187,0,10
2,6,0.9607689228305228,0,10
2,7,0.8944271909999159,0,10
2,8,0.8401680504168059,0,10
2,9,0.7947194142390263,0,10
2,10,0.7559289460184544,0,10
2,11,0.7223151185146152,0,10
2,12,0.6928203230275509,0,10
2,13,0.6666666666666666,0,10
2,14,0.6432675209026769,0,10
2,1,9.237604307034012,1,10
2,2,1.5491933384829668,1,10
2,3,5.0990195135927845,1,10
2,4,5.333333333333333,1,10
2,5,4.824181513244218,1,10
2,6,4.437601569801833,1,10
2,7,0.8944271909999159,1,10
2,8,3.8805700005813275,1,10
2,9,0.7947194142390263,1,10
2,10,0.7559289460184544,1,10
2,11,0.7223151185146152,1,10
2,12,0.6928203230275509,1,10
2,13,0.6666666666666666,1,10
2,14,0.6432675209026769,1,10
3,1,2.0,0,10
3,2,1.5491933384829668,0,10
3,3,1.3093073414159542,0,10
3,4,1.1547005383792515,0,10
3,5,1.044465935734187,0,10
3,6,0.9607689228305228,0,10
3,7,0.8944271909999159,0,10
3,8,0.8401680504168059,0,10
3,9,0.7947194142390263,0,10
3,10,0.7559289460184544,0,10
3,11,0.7223151185146152,0,10
3,12,0.6928203230275509,0,10
3,13,0.6666666666666666,0,10
3,14,0.6432675209026769,0,10
3,1,2.0,1,10
3,2,1.5491933384829668,1,10
3,3,1.3093073414159542,1,10
3,4,1.1547005383792515,1,10
3,5,1.044465935734187,1,10
3,6,0.9607689228305228,1,10
3,7,0.8944271909999159,1,10
3,8,0.8401680504168059,1,10
3,9,0.7947194142390263,1,10
3,10,0.7559289460184544,1,10
3,11,0.7223151185146152,1,10
3,12,0.6928203230275509,1,10
3,13,0.6666666666666666,1,10
3,14,0.6432675209026769,1,10
4,1,2.0,0,10
4,2,1.7888543819998317,0,10
4,3,1.3093073414159542,0,10
4,4,1.1547005383792515,0,10
4,5,1.044465935734187,0,10
4,6,0.9607689228305228,0,10
4,7,0.8944271909999159,0,10
4,8,0.8401680504168059,0,10
4,9,0.7947194142390263,0,10
4,10,0.7559289460184544,0,10
4,11,0.7223151185146152,0,10
4,12,0.6928203230275509,0,10
4,13,0.6666666666666666,0,10
4,14,1.0504514628777804,0,10
4,1,2.0,1,10
4,2,1.5491933384829668,1,10
4,3,1.3093073414159542,1,10
4,4,1.1547005383792515,1,10
4,5,1.044465935734187,1,10
4,6,0.9607689228305228,1,10
4,7,0.8944271909999159,1,10
4,8,0.8401680504168059,1,10
4,9,0.7947194142390263,1,10
4,10,0.7559289460184544,1,10
4,11,0.7223151185146152,1,10
4,12,0.6928203230275509,1,10
4,13,0.6666666666666666,1,10
4,14,0.6432675209026769,1,10
5,1,3.9157800414902435,0,10
5,2,1.5491933384829668,0,10
5,3,1.3093073414159542,0,10
5,4,3.1622776601683795,0,10
5,5,3.411211461689767,0,10
5,6,2.6311740579210876,0,10
5,7,2.9211869733608857,0,10
5,8,2.7439773622801416,0,10
5,9,2.5955427380922007,0,10
5,10,2.4688535993934706,0,10
5,11,2.359071298478354,0,10
5,12,1.8973665961010275,0,10
5,13,1.8257418583505538,0,10
5,14,1.7616606585441104,0,10
5,1,2.0,1,10
5,2,1.5491933384829668,1,10
5,3,1.3093073414159542,1,10
5,4,1.1547005383792515,1,10
5,5,1.044465935734187,1,10
5,6,0.9607689228305228,1,10
5,7,0.8944271909999159,1,10
5,8,0.8401680504168059,1,10
5,9,0.7947194142390263,1,10
5,10,0.7559289460184544,1,10
5,11,0.7223151185146152,1,10
5,12,0.6928203230275509,1,10
5,13,2.596293654566205,1,10
5,14,2.5051670740622303,1,10
6,1,5.477225575051661,0,10
6,2,6.0332412515993425,0,10
6,3,3.0237157840738176,0,10
6,4,1.5634719199411433,0,10
6,5,1.044465935734187,0,10
6,6,0.9607689228305228,0,10
6,7,1.2110601416389966,0,10
6,8,0.8401680504168059,0,10
6,9,0.7947194142390263,0,10
6,10,0.7559289460184544,0,10
6,11,0.7223151185146152,0,10
6,12,0.6928203230275509,0,10
6,13,0.6666666666666666,0,10
6,14,0.6432675209026769,0,10
6,1,2.0,1,10
6,2,1.5491933384829668,1,10
6,3,1.3093073414159542,1,10
6,4,1.1547005383792515,1,10
6,5,1.044465935734187,1,10
6,6,0.9607689228305228,1,10
6,7,0.8944271909999159,1,10
6,8,0.8401680504168059,1,10
6,9,0.7947194142390263,1,10
6,10,0.7559289460184544,1,10
6,11,0.7223151185146152,1,10
6,12,0.6928203230275509,1,10
6,13,0.6666666666666666,1,10
6,14,0.6432675209026769,1,10
7,1,2.0,0,10
7,2,1.5491933384829668,0,10
7,3,1.3093073414159542,0,10
7,4,1.1547005383792515,0,10
7,5,1.044465935734187,0,10
7,6,0.9607689228305228,0,10
7,7,0.8944271909999159,0,10
7,8,0.8401680504168059,0,10
7,9,0.7947194142390263,0,10
7,10,0.7559289460184544,0,10
7,11,1.978141420187361,0,10
7,12,1.8973665961010275,0,10
7,13,1.539600717839002,0,10
7,14,1.4855627054164149,0,10
7,1,2.0,1,10
7,2,1.5491933384829668,1,10
7,3,1.3093073414159542,1,10
7,4,1.1547005383792515,1,10
7,5,3.411211461689767,1,10
7,6,3.1378581622109447,1,10
7,7,0.8944271909999159,1,10
7,8,0.8401680504168059,1,10
7,9,0.7947194142390263,1,10
7,10,0.7559289460184544,1,10
7,11,0.7223151185146152,1,10
7,12,2.262741699796952,1,10
7,13,2.1773242158072694,1,10
7,14,0.6432675209026769,1,10
8,1,2.0,0,10
8,2,1.5491933384829668,0,10
8,3,1.3093073414159542,0,10
8,4,1.1547005383792515,0,10
8,5,1.044465935734187,0,10
8,6,2.2188007849009166,0,10
8,7,2.065591117977289,0,10
8,8,1.9402850002906638,0,10
8,9,2.176428750330035,0,10
8,10,1.745743121887939,0,10
8,11,1.978141420187361,0,10
8,12,1.6,0,10
8,13,1.8257418583505538,0,10
8,14,1.7616606585441104,0,10
8,1,2.0,1,10
8,2,1.5491933384829668,1,10
8,3,1.3093073414159542,1,10
8,4,1.1547005383792515,1,10
8,5,1.044465935734187,1,10
8,6,0.9607689228305228,1,10
8,7,0.8944271909999159,1,10
8,8,0.8401680504168059,1,10
8,9,0.7947194142390263,1,10
8,10,0.7559289460184544,1,10
8,11,0.7223151185146152,1,10
8,12,0.6928203230275509,1,10
8,13,0.6666666666666666,1,10
8,14,0.6432675209026769,1,10
9,1,2.0,0,10
9,2,1.5491933384829668,0,10
9,3,1.3093073414159542,0,10
9,4,1.1547005383792515,0,10
9,5,1.044465935734187,0,10
9,6,0.9607689228305228,0,10
9,7,0.8944271909999159,0,10
9,8,0.8401680504168059,0,10
9,9,0.7947194142390263,0,10
9,10,0.7559289460184544,0,10
9,11,0.7223151185146152,0,10
9,12,0.6928203230275509,0,10
9,13,0.6666666666666666,0,10
9,14,0.6432675209026769,0,10
9,1,2.0,1,10
9,2,1.5491933384829668,1,10
9,3,1.3093073414159542,1,10
9,4,1.1547005383792515,1,10
9,5,3.411211461689767,1,10
9,6,3.1378581622109447,1,10
9,7,0.8944271909999159,1,10
9,8,0.8401680504168059,1,10
9,9,0.7947194142390263,1,10
9,10,0.7559289460184544,1,10
9,11,0.7223151185146152,1,10
9,12,0.6928203230275509,1,10
9,13,0.6666666666666666,1,10
9,14,0.6432675209026769,1,10
10,1,2.0,0,10
10,2,2.0976176963403033,0,10
10,3,2.138089935299395,0,10
10,4,2.260776661041756,0,10
10,5,1.7056057308448835,0,10
10,6,1.5689290811054724,0,10
10,7,1.7511900715418263,0,10
10,8,1.6449566416599486,0,10
10,9,1.5559732104309982,0,10
10,10,1.4800257398019099,0,10
10,11,1.179535649239177,0,10
10,12,0.6928203230275509,0,10
10,13,1.3052600138300812,0,10
10,14,1.259447059844805,0,10
10,1,2.0,1,10
10,2,1.5491933384829668,1,10
10,3,1.3093073414159542,1,10
10,4,1.1547005383792515,1,10
10,5,1.044465935734187,1,10
10,6,0.9607689228305228,1,10
10,7,0.8944271909999159,1,10
10,8,0.8401680504168059,1,10
10,9,0.7947194142390263,1,10
10,10,0.7559289460184544,1,10
10,11,0.7223151185146152,1,10
10,12,0.6928203230275509,1,10
10,13,0.6666666666666666,1,10
10,14,0.6432675209026769,1,10
11,1,2.70801280154532,0,10
11,2,1.5491933384829668,0,10
11,3,1.3093073414159542,0,10
11,4,1.1547005383792515,0,10
11,5,1.044465935734187,0,10
11,6,0.9607689228305228,0,10
11,7,0.8944271909999159,0,10
11,8,0.8401680504168059,0,10
11,9,0.7947194142390263,0,10
11,10,0.7559289460184544,0,10
11,11,0.7223151185146152,0,10
11,12,0.6928203230275509,0,10
11,13,0.6666666666666666,0,10
11,14,0.6432675209026769,0,10
11,1,2.309401076758503,1,10
11,2,1.5491933384829668,1,10
11,3,1.3093073414159542,1,10
11,4,1.1547005383792515,1,10
11,5,1.044465935734187,1,10
11,6,0.9607689228305228,1,10
11,7,0.8944271909999159,1,10
11,8,0.8401680504168059,1,10
11,9,0.9176629354822471,1,10
11,10,0.7559289460184544,1,10
11,11,0.7223151185146152,1,10
11,12,0.6928203230275509,1,10
11,13,0.6666666666666666,1,10
11,14,0.6432675209026769,1,10
12,1,2.0,0,10
12,2,1.5491933384829668,0,10
12,3,1.3093073414159542,0,10
12,4,1.1547005383792515,0,10
12,5,1.044465935734187,0,10
12,6,0.9607689228305228,0,10
12,7,0.8944271909999159,0,10
12,8,0.8401680504168059,0,10
12,9,0.7947194142390263,0,10
12,10,0.7559289460184544,0,10
12,11,0.7223151185146152,0,10
12,12,0.8,0,10
12,13,0.6666666666666666,0,10
12,14,0.6432675209026769,0,10
12,1,2.0,1,10
12,2,1.5491933384829668,1,10
12,3,1.3093073414159542,1,10
12,4,1.1547005383792515,1,10
12,5,1.044465935734187,1,10
12,6,0.9607689228305228,1,10
12,7,0.8944271909999159,1,10
12,8,0.8401680504168059,1,10
12,9,0.7947194142390263,1,10
12,10,0.7559289460184544,1,10
12,11,0.7223151185146152,1,10
12,12,3.2,1,10
12,13,0.6666666666666666,1,10
12,14,0.6432675209026769,1,10
1,1,2.0,0,11
1,2,1.5491933384829668,0,11
1,3,1.3093073414159542,0,11
1,4,1.1547005383792515,0,11
1,5,1.044465935734187,0,11
1,6,0.9607689228305228,0,11
1,7,0.8944271909999159,0,11
1,8,0.8401680504168059,0,11
1,9,1.2977713690461004,0,11
1,10,0.7559289460184544,0,11
1,11,0.7223151185146152,0,11
1,12,0.6928203230275509,0,11
1,13,1.539600717839002,0,11
1,14,0.6432675209026769,0,11
1,1,2.70801280154532,1,11
1,2,2.5298221281347035,1,11
1,3,2.138089935299395,1,11
1,4,1.8856180831641267,1,11
1,5,1.2060453783110545,1,11
